ccdc_id,misc-dent-ax,misc-dent-eq,f-chi-0-ax,f-chi-1-ax,f-chi-2-ax,f-chi-3-ax,f-Z-0-ax,f-Z-1-ax,f-Z-2-ax,f-Z-3-ax,f-I-0-ax,f-I-1-ax,f-I-2-ax,f-I-3-ax,f-T-0-ax,f-T-1-ax,f-T-2-ax,f-T-3-ax,f-S-0-ax,f-S-1-ax,f-S-2-ax,f-S-3-ax,f-chi-0-eq,f-chi-1-eq,f-chi-2-eq,f-chi-3-eq,f-Z-0-eq,f-Z-1-eq,f-Z-2-eq,f-Z-3-eq,f-I-0-eq,f-I-1-eq,f-I-2-eq,f-I-3-eq,f-T-0-eq,f-T-1-eq,f-T-2-eq,f-T-3-eq,f-S-0-eq,f-S-1-eq,f-S-2-eq,f-S-3-eq,lc-chi-0-ax,lc-chi-1-ax,lc-chi-2-ax,lc-chi-3-ax,lc-Z-0-ax,lc-Z-1-ax,lc-Z-2-ax,lc-Z-3-ax,lc-I-1-ax,lc-I-2-ax,lc-I-3-ax,lc-T-0-ax,lc-T-1-ax,lc-T-2-ax,lc-T-3-ax,lc-S-0-ax,lc-S-1-ax,lc-S-2-ax,lc-S-3-ax,lc-chi-0-eq,lc-chi-1-eq,lc-chi-2-eq,lc-chi-3-eq,lc-Z-0-eq,lc-Z-1-eq,lc-Z-2-eq,lc-Z-3-eq,lc-I-1-eq,lc-I-2-eq,lc-I-3-eq,lc-T-0-eq,lc-T-1-eq,lc-T-2-eq,lc-T-3-eq,lc-S-0-eq,lc-S-1-eq,lc-S-2-eq,lc-S-3-eq,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-2-all,mc-I-3-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,D_lc-chi-1-ax,D_lc-chi-2-ax,D_lc-chi-3-ax,D_lc-Z-1-ax,D_lc-Z-2-ax,D_lc-Z-3-ax,D_lc-T-1-ax,D_lc-T-2-ax,D_lc-T-3-ax,D_lc-S-1-ax,D_lc-S-2-ax,D_lc-S-3-ax,D_lc-chi-1-eq,D_lc-chi-2-eq,D_lc-chi-3-eq,D_lc-Z-1-eq,D_lc-Z-2-eq,D_lc-Z-3-eq,D_lc-T-1-eq,D_lc-T-2-eq,D_lc-T-3-eq,D_lc-S-1-eq,D_lc-S-2-eq,D_lc-S-3-eq,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all
RUCJEF,3.000000,3.000000,250.958900,563.652000,891.842000,1149.532000,968.000000,2304.000000,3272.000000,3832.000000,41.000000,88.000000,140.000000,184.000000,228.000000,576.000000,836.000000,976.000000,16.891300,42.072800,62.865200,75.362400,250.958900,563.652000,891.842000,1149.532000,968.000000,2304.000000,3272.000000,3832.000000,41.000000,88.000000,140.000000,184.000000,228.000000,576.000000,836.000000,976.000000,16.891300,42.072800,62.865200,75.362400,9.241600,15.504000,29.944000,44.384000,49.000000,84.000000,133.000000,182.000000,2.000000,4.000000,6.000000,4.000000,12.000000,22.000000,28.000000,0.562500,1.155000,2.010000,2.865000,9.241600,15.504000,29.944000,44.384000,49.000000,84.000000,133.000000,182.000000,2.000000,4.000000,6.000000,4.000000,12.000000,22.000000,28.000000,0.562500,1.155000,2.010000,2.865000,3.348900,33.379200,55.998000,89.487000,676.000000,1092.000000,1872.000000,2340.000000,12.000000,20.000000,108.000000,216.000000,300.000000,1.562500,5.625000,11.550000,16.250000,505.266700,1194.062400,2172.928000,3222.230000,2612.000000,6792.000000,11758.000000,16376.000000,83.000000,188.000000,334.000000,504.000000,522.000000,1440.000000,2506.000000,3584.000000,35.345100,95.395600,165.705400,238.664800,0.980000,2.310000,3.640000,2.000000,9.000000,16.000000,-2.000000,-3.000000,-2.000000,-0.040000,0.320000,0.680000,0.980000,2.310000,3.640000,2.000000,9.000000,16.000000,-2.000000,-3.000000,-2.000000,-0.040000,0.320000,0.680000,-7.260000,-8.640000,-12.300000,114.000000,240.000000,430.000000,18.000000,36.000000,70.000000,3.000000,5.760000,12.000000
SIXJUE,2.000000,2.000000,118.026400,257.337400,372.022000,416.276200,490.000000,1108.000000,1420.000000,1318.000000,18.000000,38.000000,56.000000,64.000000,94.000000,226.000000,296.000000,274.000000,7.814600,18.589400,25.472800,25.277600,118.026400,257.337400,372.022000,416.276200,490.000000,1108.000000,1420.000000,1318.000000,18.000000,38.000000,56.000000,64.000000,94.000000,226.000000,296.000000,274.000000,7.814600,18.589400,25.472800,25.277600,9.241600,16.993600,23.256000,38.121600,49.000000,91.000000,126.000000,147.000000,2.000000,3.000000,5.000000,4.000000,10.000000,18.000000,20.000000,0.562500,1.140000,1.732500,2.272500,9.241600,16.993600,23.256000,38.121600,49.000000,91.000000,126.000000,147.000000,2.000000,3.000000,5.000000,4.000000,10.000000,18.000000,20.000000,0.562500,1.140000,1.732500,2.272500,3.348900,33.379200,61.378200,55.998000,676.000000,1092.000000,2028.000000,1872.000000,12.000000,12.000000,108.000000,180.000000,216.000000,1.562500,5.625000,11.400000,11.550000,357.428100,838.770600,1516.070400,2231.967000,2146.000000,5508.000000,9786.000000,12360.000000,55.000000,126.000000,222.000000,318.000000,348.000000,954.000000,1626.000000,2118.000000,25.006300,67.018200,116.093400,157.027800,0.490000,1.470000,2.660000,1.000000,3.000000,14.000000,-1.000000,-3.000000,0.000000,-0.020000,-0.060000,0.720000,0.490000,1.470000,2.660000,1.000000,3.000000,14.000000,-1.000000,-3.000000,0.000000,-0.020000,-0.060000,0.720000,-7.260000,-11.580000,-8.640000,114.000000,234.000000,240.000000,18.000000,42.000000,36.000000,3.000000,5.880000,5.760000
SOJKUY,3.000000,3.000000,161.295500,365.332400,557.690000,597.712400,650.000000,1532.000000,2120.000000,1796.000000,25.000000,54.000000,84.000000,94.000000,138.000000,342.000000,476.000000,424.000000,10.566500,26.136600,38.225200,36.253000,161.295500,365.332400,557.690000,597.712400,650.000000,1532.000000,2120.000000,1796.000000,25.000000,54.000000,84.000000,94.000000,138.000000,342.000000,476.000000,424.000000,10.566500,26.136600,38.225200,36.253000,9.241600,16.993600,29.944000,30.369600,49.000000,91.000000,133.000000,105.000000,2.000000,4.000000,4.000000,4.000000,12.000000,20.000000,14.000000,0.562500,1.140000,2.010000,1.695000,9.241600,16.000533,30.653333,46.866667,49.000000,86.333333,156.333333,193.666667,2.000000,4.000000,6.000000,4.000000,12.000000,22.666667,24.666667,0.562500,1.150000,2.210000,2.840000,3.348900,33.379200,59.584800,72.102000,676.000000,1092.000000,1976.000000,1976.000000,12.000000,16.000000,108.000000,216.000000,240.000000,1.562500,5.625000,11.450000,13.400000,325.939900,797.423200,1511.797600,2131.488000,1976.000000,5248.000000,9662.000000,11800.000000,51.000000,120.000000,222.000000,316.000000,342.000000,972.000000,1782.000000,2316.000000,22.695500,63.523200,116.225400,154.266000,0.490000,2.310000,2.170000,1.000000,9.000000,13.000000,-2.000000,-2.000000,1.000000,-0.020000,0.320000,0.740000,0.816667,2.076667,2.823333,1.666667,5.666667,14.333333,-2.000000,-3.333333,-0.333333,-0.033333,0.053333,0.713333,-7.260000,-10.600000,-10.120000,114.000000,236.000000,340.000000,18.000000,36.000000,56.000000,3.000000,5.840000,9.280000
TEKHAU,4.000000,2.000000,289.678900,642.906000,1073.293000,1323.509400,976.000000,2340.000000,3226.000000,3282.000000,49.000000,102.000000,174.000000,216.000000,276.000000,684.000000,946.000000,1072.000000,17.986500,45.414600,67.637800,77.361200,111.493300,233.410000,368.221933,441.169800,552.666667,964.000000,1224.666667,1094.000000,18.333333,36.666667,59.333333,72.000000,96.000000,233.333333,316.666667,357.333333,7.459367,16.955400,23.565933,25.787067,9.241600,15.504000,31.008000,63.809600,49.000000,84.000000,168.000000,140.000000,2.000000,4.000000,9.000000,4.000000,12.000000,28.000000,26.000000,0.562500,1.155000,2.310000,3.082500,9.241600,11.628000,20.783467,16.228533,49.000000,63.000000,124.833333,58.333333,1.500000,2.833333,2.166667,2.833333,9.333333,12.333333,11.166667,0.562500,0.866250,1.411250,0.946250,3.348900,33.379200,51.331500,79.623300,676.000000,1092.000000,1716.000000,2418.000000,11.000000,18.000000,102.000000,204.000000,234.000000,1.562500,5.625000,10.587500,14.450000,337.828800,766.988400,1484.576800,2205.485600,2334.000000,5076.000000,8576.000000,12038.000000,56.000000,122.000000,230.000000,346.000000,352.000000,972.000000,1710.000000,2392.000000,23.940600,62.116200,108.747800,160.606200,0.980000,1.960000,6.370000,2.000000,4.000000,43.000000,-2.000000,-6.000000,5.000000,-0.040000,-0.080000,2.640000,0.735000,1.776667,1.248333,1.500000,2.000000,6.833333,-1.500000,1.333333,1.166667,-0.030000,0.243333,0.363333,-7.260000,-7.920000,-10.570000,114.000000,220.000000,375.000000,19.000000,32.000000,69.000000,3.000000,5.280000,10.940000
TEKHEY,4.000000,2.000000,279.851400,615.825000,1054.002000,1256.773600,870.000000,2088.000000,2844.000000,2938.000000,48.000000,98.000000,172.000000,206.000000,270.000000,660.000000,908.000000,1050.000000,16.481600,41.780200,62.170000,72.381400,108.217467,224.383000,361.791600,418.924533,517.333333,880.000000,1097.333333,979.333333,18.000000,35.333333,58.666667,68.666667,94.000000,225.333333,304.000000,350.000000,6.957733,15.743933,21.743333,24.127133,9.241600,15.504000,31.008000,63.809600,49.000000,84.000000,168.000000,140.000000,2.000000,4.000000,9.000000,4.000000,12.000000,28.000000,26.000000,0.562500,1.155000,2.310000,3.082500,9.241600,12.920000,26.002133,13.203733,49.000000,70.000000,119.000000,51.333333,1.666667,3.666667,1.666667,3.666667,13.333333,14.666667,10.000000,0.562500,0.962500,1.542500,0.752500,3.348900,33.379200,55.998000,93.805800,676.000000,1092.000000,1872.000000,2132.000000,12.000000,22.000000,108.000000,240.000000,216.000000,1.562500,5.625000,11.550000,14.800000,328.001300,739.907400,1474.618800,2226.151600,2228.000000,4824.000000,8506.000000,11444.000000,55.000000,118.000000,230.000000,352.000000,348.000000,972.000000,1774.000000,2500.000000,22.435700,58.481800,105.205000,160.976400,0.980000,1.960000,6.370000,2.000000,4.000000,43.000000,-2.000000,-6.000000,5.000000,-0.040000,-0.080000,2.640000,0.816667,2.593333,0.723333,1.666667,8.666667,4.333333,-1.666667,4.333333,1.666667,-0.033333,0.693333,0.246667,-7.260000,-8.640000,-11.000000,114.000000,240.000000,490.000000,18.000000,32.000000,96.000000,3.000000,5.760000,15.660000
TEKHIC,4.000000,2.000000,247.486400,544.935000,920.776000,1098.977600,794.000000,1896.000000,2500.000000,2522.000000,42.000000,86.000000,148.000000,182.000000,234.000000,576.000000,800.000000,906.000000,14.748200,37.129400,54.676400,62.576600,97.429133,200.753000,317.382933,366.325867,492.000000,816.000000,982.666667,840.666667,16.000000,31.333333,50.666667,60.666667,82.000000,197.333333,268.000000,302.000000,6.379933,14.193667,19.245467,20.858867,9.241600,15.504000,29.944000,43.745600,49.000000,84.000000,133.000000,119.000000,2.000000,4.000000,6.000000,4.000000,12.000000,22.000000,20.000000,0.562500,1.155000,2.010000,2.250000,9.241600,12.920000,26.002133,13.203733,49.000000,70.000000,119.000000,51.333333,1.666667,3.666667,1.666667,3.666667,13.333333,14.666667,10.000000,0.562500,0.962500,1.542500,0.752500,3.348900,33.379200,55.998000,92.524800,676.000000,1092.000000,1872.000000,1872.000000,12.000000,22.000000,108.000000,240.000000,180.000000,1.562500,5.625000,11.550000,13.800000,295.636300,669.017400,1341.392800,2065.793600,2152.000000,4632.000000,8162.000000,10508.000000,49.000000,106.000000,206.000000,328.000000,312.000000,888.000000,1654.000000,2272.000000,20.702300,53.831000,97.711400,149.171600,0.980000,2.310000,3.850000,2.000000,9.000000,25.000000,-2.000000,-3.000000,2.000000,-0.040000,0.320000,1.500000,0.816667,2.593333,0.723333,1.666667,8.666667,4.333333,-1.666667,4.333333,1.666667,-0.033333,0.693333,0.246667,-7.260000,-8.640000,-10.300000,114.000000,240.000000,500.000000,18.000000,32.000000,102.000000,3.000000,5.760000,16.460000
TEKHOI,4.000000,2.000000,253.988900,555.441000,925.843000,1102.478600,830.000000,1956.000000,2584.000000,2582.000000,43.000000,88.000000,150.000000,180.000000,238.000000,580.000000,780.000000,876.000000,15.341100,38.346000,55.889400,62.534000,99.596633,204.255000,319.071933,367.492867,504.000000,836.000000,1010.666667,860.666667,16.333333,32.000000,51.333333,60.000000,83.333333,198.666667,261.333333,292.000000,6.577567,14.599200,19.649800,20.844667,9.241600,15.504000,33.288000,53.245600,49.000000,84.000000,136.500000,112.000000,2.000000,4.500000,7.500000,4.000000,13.000000,25.000000,21.000000,0.562500,1.155000,2.148750,2.516250,9.241600,11.628000,20.783467,16.725067,49.000000,63.000000,124.833333,60.666667,1.500000,2.833333,2.166667,2.833333,9.333333,12.333333,10.333333,0.562500,0.866250,1.411250,0.941250,3.348900,33.379200,51.331500,77.701800,676.000000,1092.000000,1716.000000,2028.000000,11.000000,18.000000,102.000000,210.000000,192.000000,1.562500,5.625000,10.587500,12.950000,302.138800,679.523400,1337.126800,1962.128600,2188.000000,4692.000000,7934.000000,10460.000000,50.000000,108.000000,206.000000,308.000000,314.000000,870.000000,1550.000000,2096.000000,21.295200,55.047600,96.999400,141.654000,0.980000,2.730000,5.285000,2.000000,12.000000,36.500000,-2.500000,-3.500000,4.500000,-0.040000,0.510000,2.270000,0.735000,1.776667,1.085000,1.500000,2.000000,6.500000,-1.500000,1.333333,1.500000,-0.030000,0.243333,0.370000,-7.260000,-7.920000,-9.520000,114.000000,220.000000,390.000000,19.000000,31.000000,76.000000,3.000000,5.280000,12.140000
TEKHUO,4.000000,2.000000,314.517100,689.775000,1166.581600,1353.212600,1006.000000,2388.000000,3178.000000,3410.000000,53.000000,108.000000,186.000000,220.000000,294.000000,712.000000,966.000000,1116.000000,18.473300,46.323200,67.767400,78.638800,119.772700,249.033000,399.318133,451.070867,562.666667,980.000000,1208.666667,1136.666667,19.666667,38.666667,63.333333,73.333333,102.000000,242.666667,323.333333,372.000000,7.621633,17.258267,23.609133,26.212933,9.241600,15.504000,34.777600,48.685600,49.000000,84.000000,143.500000,175.000000,2.000000,4.500000,6.500000,4.000000,13.000000,23.000000,31.000000,0.562500,1.155000,2.133750,2.838750,9.241600,11.628000,20.783467,16.725067,49.000000,63.000000,124.833333,60.666667,1.500000,2.833333,2.166667,2.833333,9.333333,12.333333,10.333333,0.562500,0.866250,1.411250,0.941250,3.348900,33.379200,51.331500,79.495200,676.000000,1092.000000,1716.000000,2080.000000,11.000000,18.000000,102.000000,210.000000,180.000000,1.562500,5.625000,10.587500,12.900000,362.667000,813.857400,1577.865400,2216.449400,2364.000000,5124.000000,8528.000000,11392.000000,60.000000,128.000000,242.000000,348.000000,370.000000,1002.000000,1732.000000,2332.000000,24.427400,63.024800,108.877400,157.658800,0.980000,2.240000,3.745000,2.000000,11.000000,20.500000,-2.500000,-2.500000,-2.500000,-0.040000,0.530000,1.090000,0.735000,1.776667,1.085000,1.500000,2.000000,6.500000,-1.500000,1.333333,1.500000,-0.030000,0.243333,0.370000,-7.260000,-7.920000,-10.500000,114.000000,220.000000,388.000000,19.000000,31.000000,78.000000,3.000000,5.280000,12.180000
TESLUY,3.000000,3.000000,213.168000,485.949200,792.221400,909.354600,834.000000,2018.000000,3000.000000,3132.000000,34.000000,74.000000,122.000000,140.000000,196.000000,486.000000,692.000000,752.000000,14.078600,35.528600,53.929800,59.578000,213.168000,485.949200,792.221400,909.354600,834.000000,2018.000000,3000.000000,3132.000000,34.000000,74.000000,122.000000,140.000000,196.000000,486.000000,692.000000,752.000000,14.078600,35.528600,53.929800,59.578000,9.241600,15.504000,31.965600,41.997600,49.000000,84.000000,157.500000,168.000000,2.000000,4.000000,5.500000,4.000000,12.000000,22.000000,24.000000,0.562500,1.155000,2.145000,2.561250,9.241600,15.504000,31.327200,52.445067,49.000000,84.000000,164.500000,242.666667,2.000000,4.000000,6.500000,4.000000,12.000000,23.333333,29.333333,0.562500,1.155000,2.255000,3.318750,3.348900,33.379200,55.998000,76.969800,676.000000,1092.000000,1872.000000,2340.000000,12.000000,16.000000,108.000000,216.000000,264.000000,1.562500,5.625000,11.550000,14.300000,429.684900,1038.656800,1973.686800,2704.924000,2344.000000,6220.000000,11214.000000,14920.000000,69.000000,160.000000,298.000000,408.000000,458.000000,1260.000000,2222.000000,3064.000000,29.719700,82.307200,147.834600,203.316000,0.980000,1.645000,2.905000,2.000000,5.500000,14.500000,-2.000000,-3.000000,-1.000000,-0.040000,0.140000,0.710000,0.980000,1.855000,2.508333,2.000000,4.500000,10.833333,-2.000000,-3.666667,-1.666667,-0.040000,-0.006667,0.450000,-7.260000,-8.640000,-12.780000,114.000000,240.000000,326.000000,18.000000,36.000000,52.000000,3.000000,5.760000,8.560000
TESMAF,3.000000,3.000000,213.168000,485.949200,792.221400,909.354600,834.000000,2018.000000,3000.000000,3132.000000,34.000000,74.000000,122.000000,140.000000,196.000000,486.000000,692.000000,752.000000,14.078600,35.528600,53.929800,59.578000,213.168000,485.949200,792.221400,909.354600,834.000000,2018.000000,3000.000000,3132.000000,34.000000,74.000000,122.000000,140.000000,196.000000,486.000000,692.000000,752.000000,14.078600,35.528600,53.929800,59.578000,9.241600,15.504000,31.965600,41.997600,49.000000,84.000000,157.500000,168.000000,2.000000,4.000000,5.500000,4.000000,12.000000,22.000000,24.000000,0.562500,1.155000,2.145000,2.561250,9.241600,15.504000,31.327200,52.445067,49.000000,84.000000,164.500000,242.666667,2.000000,4.000000,6.500000,4.000000,12.000000,23.333333,29.333333,0.562500,1.155000,2.255000,3.318750,3.348900,33.379200,55.998000,76.969800,676.000000,1092.000000,1872.000000,2340.000000,12.000000,16.000000,108.000000,216.000000,264.000000,1.562500,5.625000,11.550000,14.300000,429.684900,1038.656800,1973.686800,2704.924000,2344.000000,6220.000000,11214.000000,14920.000000,69.000000,160.000000,298.000000,408.000000,458.000000,1260.000000,2222.000000,3064.000000,29.719700,82.307200,147.834600,203.316000,0.980000,1.645000,2.905000,2.000000,5.500000,14.500000,-2.000000,-3.000000,-1.000000,-0.040000,0.140000,0.710000,0.980000,1.855000,2.508333,2.000000,4.500000,10.833333,-2.000000,-3.666667,-1.666667,-0.040000,-0.006667,0.450000,-7.260000,-8.640000,-12.780000,114.000000,240.000000,326.000000,18.000000,36.000000,52.000000,3.000000,5.760000,8.560000
TETXAR,3.000000,3.000000,196.985500,450.161200,719.140400,829.868600,796.000000,1912.000000,2822.000000,2864.000000,31.000000,68.000000,110.000000,128.000000,178.000000,444.000000,638.000000,668.000000,13.211900,33.219200,50.227400,54.371600,196.985500,450.161200,719.140400,829.868600,796.000000,1912.000000,2822.000000,2864.000000,31.000000,68.000000,110.000000,128.000000,178.000000,444.000000,638.000000,668.000000,13.211900,33.219200,50.227400,54.371600,9.241600,15.504000,31.965600,41.465600,49.000000,84.000000,157.500000,150.500000,2.000000,4.000000,5.500000,4.000000,12.000000,22.000000,21.000000,0.562500,1.155000,2.145000,2.411250,9.241600,15.504000,31.327200,52.267733,49.000000,84.000000,164.500000,236.833333,2.000000,4.000000,6.500000,4.000000,12.000000,23.333333,28.333333,0.562500,1.155000,2.255000,3.268750,3.348900,33.379200,55.998000,76.969800,676.000000,1092.000000,1872.000000,2340.000000,12.000000,16.000000,108.000000,216.000000,264.000000,1.562500,5.625000,11.550000,14.300000,397.319900,967.080800,1827.524800,2545.952000,2268.000000,6008.000000,10858.000000,14384.000000,63.000000,148.000000,274.000000,384.000000,422.000000,1176.000000,2114.000000,2884.000000,27.986300,77.688400,140.429800,192.903200,0.980000,1.645000,3.080000,2.000000,5.500000,17.000000,-2.000000,-3.000000,0.500000,-0.040000,0.140000,0.910000,0.980000,1.855000,2.566667,2.000000,4.500000,11.666667,-2.000000,-3.666667,-1.166667,-0.040000,-0.006667,0.516667,-7.260000,-8.640000,-12.780000,114.000000,240.000000,326.000000,18.000000,36.000000,52.000000,3.000000,5.760000,8.560000
TIHTAF,4.000000,3.000000,215.121400,473.359000,775.545000,954.607600,718.000000,1684.000000,2214.000000,2218.000000,36.000000,74.000000,124.000000,158.000000,198.000000,492.000000,674.000000,738.000000,13.014800,32.510600,47.559600,53.323000,160.071400,354.019000,565.913700,644.648200,568.000000,1324.000000,1761.000000,1543.000000,26.000000,54.000000,88.000000,105.000000,142.000000,351.000000,479.000000,472.000000,9.821800,24.348600,35.285600,35.774900,9.241600,15.504000,29.944000,43.745600,49.000000,84.000000,133.000000,119.000000,2.000000,4.000000,6.000000,4.000000,12.000000,22.000000,20.000000,0.562500,1.155000,2.010000,2.250000,9.241600,18.848000,36.844800,35.735200,49.000000,87.500000,126.000000,133.000000,2.500000,5.000000,4.500000,6.500000,19.500000,26.500000,22.000000,0.562500,1.293750,2.130000,1.968750,3.348900,33.379200,64.050000,87.437400,676.000000,1092.000000,1924.000000,1612.000000,14.000000,20.000000,120.000000,252.000000,216.000000,1.562500,5.625000,12.475000,13.200000,323.491700,774.796400,1537.175400,2330.206400,1812.000000,4832.000000,8840.000000,10426.000000,53.000000,120.000000,234.000000,366.000000,354.000000,1026.000000,1922.000000,2590.000000,21.206100,59.947200,112.396200,159.059800,0.980000,2.310000,3.850000,2.000000,9.000000,25.000000,-2.000000,-3.000000,2.000000,-0.040000,0.320000,1.500000,1.400000,3.080000,1.925000,5.000000,17.000000,12.500000,-1.000000,2.500000,3.000000,0.150000,0.910000,0.750000,-7.260000,-9.380000,-11.180000,114.000000,290.000000,458.000000,16.000000,42.000000,84.000000,3.000000,7.520000,14.440000
TIHTAF01,4.000000,3.000000,215.121400,473.359000,775.545000,954.607600,718.000000,1684.000000,2214.000000,2218.000000,36.000000,74.000000,124.000000,158.000000,198.000000,492.000000,674.000000,738.000000,13.014800,32.510600,47.559600,53.323000,160.071400,354.019000,565.913700,644.648200,568.000000,1324.000000,1761.000000,1543.000000,26.000000,54.000000,88.000000,105.000000,142.000000,351.000000,479.000000,472.000000,9.821800,24.348600,35.285600,35.774900,9.241600,15.504000,29.944000,43.745600,49.000000,84.000000,133.000000,119.000000,2.000000,4.000000,6.000000,4.000000,12.000000,22.000000,20.000000,0.562500,1.155000,2.010000,2.250000,9.241600,18.848000,36.844800,35.735200,49.000000,87.500000,126.000000,133.000000,2.500000,5.000000,4.500000,6.500000,19.500000,26.500000,22.000000,0.562500,1.293750,2.130000,1.968750,3.348900,33.379200,64.050000,87.437400,676.000000,1092.000000,1924.000000,1612.000000,14.000000,20.000000,120.000000,252.000000,216.000000,1.562500,5.625000,12.475000,13.200000,323.491700,774.796400,1537.175400,2330.206400,1812.000000,4832.000000,8840.000000,10426.000000,53.000000,120.000000,234.000000,366.000000,354.000000,1026.000000,1922.000000,2590.000000,21.206100,59.947200,112.396200,159.059800,0.980000,2.310000,3.850000,2.000000,9.000000,25.000000,-2.000000,-3.000000,2.000000,-0.040000,0.320000,1.500000,1.400000,3.080000,1.925000,5.000000,17.000000,12.500000,-1.000000,2.500000,3.000000,0.150000,0.910000,0.750000,-7.260000,-9.380000,-11.180000,114.000000,290.000000,458.000000,16.000000,42.000000,84.000000,3.000000,7.520000,14.440000
TISWIC,1.000000,1.333333,65.954100,139.128000,199.540000,196.746000,234.000000,516.000000,580.000000,360.000000,11.000000,22.000000,32.000000,34.000000,54.000000,126.000000,152.000000,112.000000,4.211500,9.902200,12.721600,10.290200,75.901633,158.542000,235.422600,269.444800,476.000000,784.000000,1041.333333,1008.000000,11.666667,24.000000,36.000000,41.333333,60.000000,145.333333,204.666667,226.000000,5.634700,12.330267,17.022933,18.364267,9.241600,15.504000,28.880000,21.128000,49.000000,84.000000,98.000000,56.000000,2.000000,4.000000,3.000000,4.000000,12.000000,16.000000,10.000000,0.562500,1.155000,1.710000,1.132500,9.241600,10.336000,15.210133,13.061867,49.000000,56.000000,119.000000,60.666667,1.333333,2.000000,1.666667,2.000000,5.333333,7.333333,8.000000,0.562500,0.770000,1.180000,0.857500,3.348900,33.379200,46.665000,70.930800,676.000000,1092.000000,1560.000000,2236.000000,10.000000,16.000000,96.000000,168.000000,192.000000,1.562500,5.625000,9.625000,13.025000,362.962000,820.640400,1475.925800,2069.396800,2572.000000,5568.000000,8874.000000,12150.000000,58.000000,128.000000,222.000000,318.000000,350.000000,936.000000,1542.000000,2038.000000,26.889600,68.045200,112.637000,156.038200,0.980000,2.660000,2.170000,2.000000,14.000000,13.000000,-2.000000,0.000000,1.000000,-0.040000,0.720000,0.740000,0.653333,1.076667,0.770000,1.333333,-3.000000,3.000000,-1.333333,-0.666667,-0.666667,-0.026667,-0.073333,0.106667,-7.260000,-7.200000,-9.480000,114.000000,200.000000,330.000000,20.000000,32.000000,64.000000,3.000000,4.800000,9.580000
