ccdc_id,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-2-all,mc-I-3-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,ion_1,ion_2,ion_3,ion_4,ion_5,ion_6,ion_7,ion_8,ion_9,ion_10,ion_11,ion_12,ion_13,ion_14,ion_15,ion_16,ion_17,ion_18,ion_19,ion_20,ion_21,ion_22,ion_23,ion_24,ion_25,ion_26,ion_27,ion_28,ion_29,ion_30,ion_31,solv_1,solv_2,solv_3,solv_4,solv_5,solv_6,solv_7,solv_8,solv_9,solv_10,solv_11,solv_12,solv_13,solv_14,solv_15,solv_16,solv_17,solv_18,solv_19,solv_20,solv_21
PAGXAW,3.3489,33.3792,46.665,65.4408,676.0,1092.0,1560.0,2704.0,10.0,14.0,96.0,168.0,252.0,1.5625,5.625,9.625,14.1,383.3463,881.5344,1638.2748,2290.0796,2586.0,5712.0,9430.0,13780.0,63.0,140.0,254.0,352.0,394.0,1056.0,1780.0,2496.0,28.0909,72.8192,124.1522,175.8444,-7.26,-7.2,-10.14,114.0,200.0,260.0,20.0,32.0,42.0,3.0,4.8,6.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PASDOD,3.3489,33.3792,55.998,93.0006,676.0,1092.0,1872.0,1794.0,12.0,21.0,108.0,234.0,252.0,1.5625,5.625,11.55,14.1375,377.5174,891.4704,1767.0636,2502.5598,1952.0,5178.0,9252.0,11634.0,62.0,138.0,270.0,390.0,408.0,1128.0,1986.0,2832.0,23.7454,66.7842,121.8054,174.0498,-7.26,-8.64,-12.39,114.0,240.0,477.0,18.0,33.0,84.0,3.0,5.76,14.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PASDOD01,3.3489,33.3792,55.998,93.0006,676.0,1092.0,1872.0,1794.0,12.0,21.0,108.0,234.0,252.0,1.5625,5.625,11.55,14.1375,377.5174,891.4704,1767.0636,2502.5598,1952.0,5178.0,9252.0,11634.0,62.0,138.0,270.0,390.0,408.0,1128.0,1986.0,2832.0,23.7454,66.7842,121.8054,174.0498,-7.26,-8.64,-12.39,114.0,240.0,477.0,18.0,33.0,84.0,3.0,5.76,14.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PASGOF,3.3489,33.3792,46.665,79.2024,676.0,1092.0,1560.0,3328.0,10.0,18.0,96.0,192.0,204.0,1.5625,5.625,9.625,15.2,331.9419,752.7084,1523.0764,2098.292,3178.0,5952.0,9782.0,15224.0,55.0,120.0,238.0,340.0,358.0,980.0,1612.0,2056.0,25.1377,64.0412,113.3386,156.418,-7.26,-7.2,-10.34,114.0,200.0,340.0,20.0,28.0,74.0,3.0,4.8,10.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PASGOF01,3.3489,33.3792,46.665,79.2024,676.0,1092.0,1560.0,3328.0,10.0,18.0,96.0,192.0,204.0,1.5625,5.625,9.625,15.2,331.9419,752.7084,1523.0764,2098.292,3178.0,5952.0,9782.0,15224.0,55.0,120.0,238.0,340.0,358.0,980.0,1612.0,2056.0,25.1377,64.0412,113.3386,156.418,-7.26,-7.2,-10.34,114.0,200.0,340.0,20.0,28.0,74.0,3.0,4.8,10.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEJQIF,3.3489,33.3792,61.3782,90.9144,676.0,1092.0,2028.0,2340.0,12.0,18.0,108.0,180.0,216.0,1.5625,5.625,11.4,14.025,547.3059,1189.854,2152.836,2756.4876,4264.0,7476.0,12018.0,14688.0,79.0,168.0,306.0,396.0,474.0,1236.0,1842.0,2208.0,35.7223,85.6464,142.9794,178.8636,-7.26,-11.58,-16.74,114.0,234.0,378.0,18.0,42.0,72.0,3.0,5.88,11.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEJQIF01,3.3489,33.3792,61.3782,90.9144,676.0,1092.0,2028.0,2340.0,12.0,18.0,108.0,180.0,216.0,1.5625,5.625,11.4,14.025,547.3059,1189.854,2152.836,2756.4876,4264.0,7476.0,12018.0,14688.0,79.0,168.0,306.0,396.0,474.0,1236.0,1842.0,2208.0,35.7223,85.6464,142.9794,178.8636,-7.26,-11.58,-16.74,114.0,234.0,378.0,18.0,42.0,72.0,3.0,5.88,11.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIVFEG,3.3489,33.3792,61.3782,90.9144,676.0,1092.0,2028.0,2340.0,12.0,18.0,108.0,180.0,216.0,1.5625,5.625,11.4,14.025,555.4473,1316.538,2305.98,2890.6728,2752.0,7188.0,11238.0,13848.0,85.0,192.0,342.0,432.0,570.0,1620.0,2166.0,2448.0,34.2205,94.1472,149.1534,181.6896,-7.26,-11.58,-16.74,114.0,234.0,378.0,18.0,42.0,72.0,3.0,5.88,11.28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POGMED,3.3489,33.3792,46.665,64.6722,676.0,1092.0,1560.0,2236.0,10.0,14.0,96.0,168.0,180.0,1.5625,5.625,9.625,12.05,353.1345,795.3724,1439.4592,1938.7308,2466.0,5308.0,8474.0,11144.0,57.0,124.0,218.0,300.0,342.0,912.0,1504.0,1900.0,25.3847,64.412,106.899,142.316,-7.26,-7.2,-9.72,114.0,200.0,278.0,20.0,32.0,54.0,3.0,4.8,7.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POGXOA,3.3489,33.3792,46.665,66.063,676.0,1092.0,1560.0,3016.0,10.0,14.0,96.0,168.0,192.0,1.5625,5.625,9.625,13.675,288.7123,653.5184,1184.3148,1621.934,2754.0,5384.0,8842.0,12480.0,45.0,100.0,174.0,244.0,274.0,744.0,1276.0,1664.0,22.8129,56.6824,95.7826,129.8696,-7.26,-7.2,-10.48,114.0,200.0,248.0,20.0,32.0,52.0,3.0,4.8,6.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POGXUG,3.3489,33.3792,46.665,65.9532,676.0,1092.0,1560.0,3952.0,10.0,14.0,96.0,168.0,192.0,1.5625,5.625,9.625,14.025,288.4045,653.2124,1183.95,1621.7144,4554.0,5816.0,9346.0,14352.0,45.0,100.0,174.0,244.0,274.0,744.0,1276.0,1664.0,23.4233,57.1136,96.2026,130.5696,-7.26,-7.2,-10.42,114.0,200.0,212.0,20.0,32.0,52.0,3.0,4.8,6.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POHLON,3.3489,33.3792,46.665,62.8788,676.0,1092.0,1560.0,2184.0,10.0,14.0,96.0,168.0,180.0,1.5625,5.625,9.625,12.1,310.2127,724.5464,1320.6748,1835.4804,2482.0,5378.0,8798.0,11922.0,47.0,110.0,190.0,270.0,304.0,836.0,1436.0,1902.0,23.9549,61.2658,104.1778,143.5434,-7.26,-7.2,-8.74,114.0,200.0,280.0,20.0,32.0,54.0,3.0,4.8,7.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POHLON01,3.3489,33.3792,46.665,62.8788,676.0,1092.0,1560.0,2184.0,10.0,14.0,96.0,168.0,180.0,1.5625,5.625,9.625,12.1,310.2127,714.8664,1320.6748,1845.1604,2482.0,5376.0,8798.0,11924.0,47.0,108.0,190.0,272.0,298.0,816.0,1412.0,1872.0,23.9549,60.992,104.1778,143.8172,-7.26,-7.2,-8.74,114.0,200.0,280.0,20.0,32.0,54.0,3.0,4.8,7.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POWSID,3.3489,33.3792,46.665,62.8788,676.0,1092.0,1560.0,2184.0,10.0,14.0,96.0,168.0,180.0,1.5625,5.625,9.625,12.1,452.9727,1064.7264,1917.7268,2687.604,3066.0,6912.0,11334.0,15192.0,71.0,164.0,286.0,408.0,450.0,1224.0,2068.0,2668.0,34.5365,89.2664,151.1762,204.5236,-7.26,-7.2,-8.74,114.0,200.0,280.0,20.0,32.0,54.0,3.0,4.8,7.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
POWSID01,3.3489,33.3792,46.665,62.8788,676.0,1092.0,1560.0,2184.0,10.0,14.0,96.0,168.0,180.0,1.5625,5.625,9.625,12.1,452.9727,1064.7264,1917.7268,2687.604,3066.0,6912.0,11334.0,15192.0,71.0,164.0,286.0,408.0,450.0,1224.0,2068.0,2668.0,34.5365,89.2664,151.1762,204.5236,-7.26,-7.2,-8.74,114.0,200.0,280.0,20.0,32.0,54.0,3.0,4.8,7.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PUBBOD,3.3489,33.3792,55.998,73.4928,676.0,1092.0,1872.0,2756.0,12.0,16.0,108.0,216.0,264.0,1.5625,5.625,11.55,15.025,360.6613,864.3984,1636.4848,2271.1144,2512.0,5952.0,10638.0,14628.0,59.0,136.0,250.0,348.0,386.0,1068.0,1898.0,2576.0,26.6313,72.388,129.2562,176.3364,-7.26,-8.64,-10.88,114.0,240.0,310.0,18.0,36.0,52.0,3.0,5.76,7.98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUTGOC,3.3489,33.3792,66.1545,64.233,676.0,1092.0,1560.0,1170.0,15.0,15.0,126.0,216.0,162.0,1.5625,5.625,11.4375,9.9375,292.0035,683.5854,1339.404,2117.538,1642.0,4320.0,7212.0,8010.0,49.0,108.0,210.0,336.0,318.0,912.0,1626.0,2136.0,18.8953,53.0184,96.8382,133.9428,-7.26,-8.7,-7.65,114.0,330.0,345.0,15.0,54.0,63.0,3.0,9.6,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PUTGOC01,3.3489,33.3792,66.1545,64.233,676.0,1092.0,1560.0,1170.0,15.0,15.0,126.0,216.0,162.0,1.5625,5.625,11.4375,9.9375,292.0035,683.5854,1339.404,2117.538,1642.0,4320.0,7212.0,8010.0,49.0,108.0,210.0,336.0,318.0,912.0,1626.0,2136.0,18.8953,53.0184,96.8382,133.9428,-7.26,-8.7,-7.65,114.0,330.0,345.0,15.0,54.0,63.0,3.0,9.6,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PUTHAP,3.3489,33.3792,66.1545,64.233,676.0,1092.0,1560.0,1170.0,15.0,15.0,126.0,216.0,162.0,1.5625,5.625,11.4375,9.9375,292.0035,683.5854,1339.404,2117.538,1642.0,4320.0,7212.0,8010.0,49.0,108.0,210.0,336.0,318.0,912.0,1626.0,2136.0,18.8953,53.0184,96.8382,133.9428,-7.26,-8.7,-7.65,114.0,330.0,345.0,15.0,54.0,63.0,3.0,9.6,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUTHAP01,3.3489,33.3792,66.1545,64.233,676.0,1092.0,1560.0,1170.0,15.0,15.0,126.0,216.0,162.0,1.5625,5.625,11.4375,9.9375,292.0035,683.5854,1339.404,2117.538,1642.0,4320.0,7212.0,8010.0,49.0,108.0,210.0,336.0,318.0,912.0,1626.0,2136.0,18.8953,53.0184,96.8382,133.9428,-7.26,-8.7,-7.65,114.0,330.0,345.0,15.0,54.0,63.0,3.0,9.6,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUTHIX,3.3489,33.3792,66.1545,64.233,676.0,1092.0,1560.0,1170.0,15.0,15.0,126.0,216.0,162.0,1.5625,5.625,11.4375,9.9375,292.0035,683.5854,1339.404,2117.538,1642.0,4320.0,7212.0,8010.0,49.0,108.0,210.0,336.0,318.0,912.0,1626.0,2136.0,18.8953,53.0184,96.8382,133.9428,-7.26,-8.7,-7.65,114.0,330.0,345.0,15.0,54.0,63.0,3.0,9.6,10.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUTHIX01,3.3489,33.3792,66.1545,64.233,676.0,1092.0,1560.0,1170.0,15.0,15.0,126.0,216.0,162.0,1.5625,5.625,11.4375,9.9375,292.0035,683.5854,1339.404,2117.538,1642.0,4320.0,7212.0,8010.0,49.0,108.0,210.0,336.0,318.0,912.0,1626.0,2136.0,18.8953,53.0184,96.8382,133.9428,-7.26,-8.7,-7.65,114.0,330.0,345.0,15.0,54.0,63.0,3.0,9.6,10.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QAHPIY01,3.3489,33.3792,65.7702,80.154,676.0,1092.0,2184.0,2028.0,12.0,18.0,108.0,180.0,252.0,1.5625,5.625,11.25,14.325,333.9651,748.5576,1323.7464,1845.828,2020.0,5016.0,8898.0,10464.0,49.0,108.0,186.0,252.0,294.0,792.0,1302.0,1620.0,21.2713,55.9812,94.0866,119.4156,-7.26,-13.98,-10.86,114.0,228.0,390.0,18.0,42.0,66.0,3.0,6.0,11.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QAHPIY02,3.3489,33.3792,65.7702,80.154,676.0,1092.0,2184.0,2028.0,12.0,18.0,108.0,180.0,252.0,1.5625,5.625,11.25,14.325,333.9651,748.5576,1323.7464,1845.828,2020.0,5016.0,8898.0,10464.0,49.0,108.0,186.0,252.0,294.0,792.0,1302.0,1620.0,21.2713,55.9812,94.0866,119.4156,-7.26,-13.98,-10.86,114.0,228.0,390.0,18.0,42.0,66.0,3.0,6.0,11.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QAHVIE,3.3489,33.3792,48.4584,56.6202,676.0,1092.0,1612.0,2184.0,10.0,12.0,96.0,156.0,168.0,1.5625,5.625,9.575,11.125,411.9091,939.2032,1640.2204,2238.3164,2830.0,6160.0,9922.0,13040.0,63.0,140.0,238.0,328.0,378.0,1008.0,1648.0,2048.0,29.6717,74.7344,122.9546,161.3844,-7.26,-8.18,-8.98,114.0,198.0,228.0,20.0,34.0,44.0,3.0,4.84,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QAHVOK,3.3489,33.3792,48.4584,56.5104,676.0,1092.0,1612.0,3120.0,10.0,12.0,96.0,156.0,168.0,1.5625,5.625,9.575,11.475,411.6013,938.8972,1639.8556,2238.0968,4630.0,6592.0,10426.0,14912.0,63.0,140.0,238.0,328.0,378.0,1008.0,1648.0,2048.0,30.2821,75.1656,123.3746,162.0844,-7.26,-8.18,-8.92,114.0,198.0,192.0,20.0,34.0,44.0,3.0,4.84,5.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QALMAR,3.3489,33.3792,55.998,85.5342,676.0,1092.0,1872.0,2184.0,12.0,18.0,108.0,216.0,234.0,1.5625,5.625,11.55,14.175,337.9206,804.783,1489.6092,2024.469,2038.0,5292.0,9318.0,11802.0,52.0,120.0,216.0,306.0,336.0,936.0,1668.0,2196.0,23.2276,63.414,112.6596,151.0722,-7.26,-8.64,-13.8,114.0,240.0,384.0,18.0,36.0,69.0,3.0,5.76,11.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
QALMAR01,3.3489,33.3792,55.998,85.5342,676.0,1092.0,1872.0,2184.0,12.0,18.0,108.0,216.0,234.0,1.5625,5.625,11.55,14.175,337.9206,804.783,1489.6092,2024.469,2038.0,5292.0,9318.0,11802.0,52.0,120.0,216.0,306.0,336.0,936.0,1668.0,2196.0,23.2276,63.414,112.6596,151.0722,-7.26,-8.64,-13.8,114.0,240.0,384.0,18.0,36.0,69.0,3.0,5.76,11.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
QERDIB,3.3489,33.3792,55.998,96.1482,676.0,1092.0,1872.0,2756.0,12.0,20.0,108.0,216.0,336.0,1.5625,5.625,11.55,17.1,373.4631,903.1404,1735.4912,2441.2164,2080.0,5508.0,9866.0,13336.0,59.0,136.0,258.0,372.0,394.0,1108.0,1994.0,2748.0,24.6419,69.1576,126.429,174.914,-7.26,-8.64,-15.94,114.0,240.0,414.0,18.0,36.0,64.0,3.0,5.76,11.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QERDIB01,3.3489,33.3792,55.998,96.1482,676.0,1092.0,1872.0,2756.0,12.0,20.0,108.0,216.0,336.0,1.5625,5.625,11.55,17.1,373.4631,903.1404,1735.4912,2441.2164,2080.0,5508.0,9866.0,13336.0,59.0,136.0,258.0,372.0,394.0,1108.0,1994.0,2748.0,24.6419,69.1576,126.429,174.914,-7.26,-8.64,-15.94,114.0,240.0,414.0,18.0,36.0,64.0,3.0,5.76,11.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QERDOH,3.3489,33.3792,55.998,96.1482,676.0,1092.0,1872.0,2756.0,12.0,20.0,108.0,216.0,336.0,1.5625,5.625,11.55,17.1,373.4631,903.1404,1735.4912,2441.2164,2080.0,5508.0,9866.0,13336.0,59.0,136.0,258.0,372.0,394.0,1108.0,1994.0,2748.0,24.6419,69.1576,126.429,174.914,-7.26,-8.64,-15.94,114.0,240.0,414.0,18.0,36.0,64.0,3.0,5.76,11.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
QIDJET,3.3489,33.3792,57.7914,67.6368,676.0,1092.0,1924.0,2028.0,12.0,14.0,108.0,204.0,204.0,1.5625,5.625,11.5,12.375,351.0731,858.9156,1605.46,2272.914,2214.0,5820.0,10542.0,13368.0,53.0,128.0,234.0,336.0,362.0,1028.0,1882.0,2488.0,25.6445,70.668,128.277,173.9608,-7.26,-9.62,-11.34,114.0,238.0,286.0,18.0,38.0,50.0,3.0,5.8,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QIDJET01,3.3489,33.3792,57.7914,67.6368,676.0,1092.0,1924.0,2028.0,12.0,14.0,108.0,204.0,204.0,1.5625,5.625,11.5,12.375,351.0731,858.9156,1605.46,2272.914,2214.0,5820.0,10542.0,13368.0,53.0,128.0,234.0,336.0,362.0,1028.0,1882.0,2488.0,25.6445,70.668,128.277,173.9608,-7.26,-9.62,-11.34,114.0,238.0,286.0,18.0,38.0,50.0,3.0,5.8,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QIDJIX,3.3489,33.3792,57.7914,67.6368,676.0,1092.0,1924.0,2028.0,12.0,14.0,108.0,204.0,204.0,1.5625,5.625,11.5,12.375,351.0731,858.9156,1605.46,2272.914,2214.0,5820.0,10542.0,13368.0,53.0,128.0,234.0,336.0,362.0,1028.0,1882.0,2488.0,25.6445,70.668,128.277,173.9608,-7.26,-9.62,-11.34,114.0,238.0,286.0,18.0,38.0,50.0,3.0,5.8,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
QIDJOD,3.3489,33.3792,57.7914,67.6368,676.0,1092.0,1924.0,2028.0,12.0,14.0,108.0,204.0,216.0,1.5625,5.625,11.5,12.375,393.1181,957.2436,1805.812,2490.444,2292.0,6060.0,10974.0,13848.0,61.0,144.0,266.0,368.0,410.0,1140.0,2018.0,2668.0,27.6517,76.3968,137.8698,185.3024,-7.26,-9.62,-11.34,114.0,238.0,286.0,18.0,38.0,48.0,3.0,5.8,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
QIDJUJ,3.3489,33.3792,57.7914,67.6368,676.0,1092.0,1924.0,2028.0,12.0,14.0,108.0,204.0,216.0,1.5625,5.625,11.5,12.375,393.1181,957.2436,1805.812,2490.444,2292.0,6060.0,10974.0,13848.0,61.0,144.0,266.0,368.0,410.0,1140.0,2018.0,2668.0,27.6517,76.3968,137.8698,185.3024,-7.26,-9.62,-11.34,114.0,238.0,286.0,18.0,38.0,48.0,3.0,5.8,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
QIDKAQ,3.3489,33.3792,57.7914,67.6368,676.0,1092.0,1924.0,2028.0,12.0,14.0,108.0,204.0,216.0,1.5625,5.625,11.5,12.375,425.4831,1028.1336,1941.628,2695.372,2368.0,6252.0,11238.0,14236.0,67.0,156.0,290.0,404.0,446.0,1236.0,2138.0,2776.0,29.3851,81.0476,145.3154,194.318,-7.26,-9.62,-11.34,114.0,238.0,286.0,18.0,38.0,48.0,3.0,5.8,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
QIDKEU,3.3489,33.3792,57.7914,67.6368,676.0,1092.0,1924.0,2028.0,12.0,14.0,108.0,204.0,216.0,1.5625,5.625,11.5,12.375,425.4831,1028.1336,1941.628,2695.372,2368.0,6252.0,11238.0,14236.0,67.0,156.0,290.0,404.0,446.0,1236.0,2138.0,2776.0,29.3851,81.0476,145.3154,194.318,-7.26,-9.62,-11.34,114.0,238.0,286.0,18.0,38.0,48.0,3.0,5.8,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
QIDKIY,3.3489,33.3792,57.7914,67.6368,676.0,1092.0,1924.0,2028.0,12.0,14.0,108.0,204.0,216.0,1.5625,5.625,11.5,12.375,490.2131,1169.9136,2211.888,3082.478,2520.0,6636.0,11726.0,14768.0,79.0,180.0,338.0,476.0,518.0,1428.0,2402.0,3052.0,32.8519,90.3492,160.2706,212.5268,-7.26,-9.62,-11.34,114.0,238.0,286.0,18.0,38.0,48.0,3.0,5.8,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
